Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	tree_length
360	-285.3931	-369.3075	83.91437	0.00388661	0.134244	0.0223873	0.101753	0.0235783	0.00696944	0.0695454	0.172066	0.0579629	0.00628416	0.091684	0.0132185	0.0616231	0.0270335	0.0461423	0.018415	0.023617	0.00361395	0.0400615	0.0302861	0.00693946	0.0258989	0.00671652	0.0105208	0.00738587	0.0101788	0.0145346	0.0335754	0.00304173	0.00770373	0.00198884	0.0165372	0.0134978	0.0210917	0.213439	0.00179694	0.0542005	0.0165356	0.0245259	0.0286597	0.00172312	0.101651	0.00197532	0.0534987	0.0356582	0.000139666	0.0127889	0.0259593	0.0095534	0.0294286	0.012422	0.0642232	0.0589471	0.0489122	0.0222271	0.00720259	0.0189681	0.391754	1.41471	0.189474	0.444283	0.776383	1.28802	2.25082	5.27777	1.202827	0.1888052	0.0019645	0.0678544	0.0113158	0.0514312	0.0119177	0.00352273	0.035152	0.0869714	0.0292976	0.00317635	0.0463421	0.00668136	0.0311477	0.0136642	0.0233228	0.00930794	0.0119373	0.00182668	0.0202493	0.0153082	0.00350758	0.0130907	0.00339489	0.00531778	0.00373322	0.00514492	0.00734655	0.0169708	0.00153746	0.00389388	0.00100527	0.00835877	0.00682253	0.0106609	0.107884	0.000908273	0.0273958	0.00835797	0.0123967	0.0144862	0.000870956	0.0513799	0.000998434	0.0270411	0.0180236	7.05949e-05	0.00646421	0.0131213	0.0048288	0.0148748	0.00627874	0.0324619	0.029795	0.0247228	0.0112348	0.00364058	0.00958752	1.978419
396	-290.3355	-374.6234	84.28794	0.026118	0.140833	0.00253552	0.055522	0.00358714	0.0222669	0.00276529	0.0876232	0.012909	0.00413269	0.0317117	0.0317725	0.010096	0.0230696	0.0673893	0.0142766	0.0325794	0.024011	0.054588	0.0352581	0.0267133	0.0212462	0.00182621	0.00302808	0.013538	0.0189862	0.0158017	0.000362192	0.0136728	0.0279963	0.00069281	0.0211518	0.0136823	0.100548	0.178137	0.0118325	0.0216406	0.0290177	0.103594	0.0146327	0.00949944	0.0524516	0.00681319	0.0404666	0.0116526	0.000100641	0.054163	0.0428644	0.0638782	0.0263538	0.016282	0.102331	0.0133281	0.00723465	0.0306143	0.00152969	0.00361668	0.162933	1.57073	0.119271	0.354506	0.723587	1.382	2.82082	8.38426	1.537502	0.07072561	0.0144752	0.078053	0.00140524	0.0307716	0.00198808	0.0123408	0.00153259	0.0485629	0.00715447	0.00229044	0.0175754	0.0176091	0.00559544	0.0127857	0.0373488	0.00791245	0.0180563	0.0133075	0.030254	0.0195409	0.0148051	0.0117752	0.00101213	0.00167823	0.00750306	0.0105226	0.0087577	0.000200736	0.00757778	0.0155162	0.000383972	0.0117229	0.00758305	0.0557261	0.098728	0.00655787	0.0119937	0.0160823	0.0574142	0.00810978	0.00526482	0.0290699	0.00377603	0.0224276	0.00645816	5.57776e-05	0.0300184	0.0237565	0.0354028	0.0146059	0.00902385	0.056714	0.00738676	0.00400961	0.0169672	0.000847793	0.00200445	1.804325
432	-282.3924	-367.4258	85.03338	0.0242155	0.0570107	0.0230821	0.0390745	0.0319089	0.00366043	0.00321396	0.0953502	0.0383713	0.00893773	0.0904671	0.00533923	0.0152789	0.0390149	0.0203308	0.0244223	0.00962215	0.00207908	0.0312393	0.00543928	0.0230801	0.0186604	0.0203521	0.0229504	0.0119211	0.0134482	0.0126506	0.0186514	0.0580582	0.00771436	0.0491378	0.0173284	0.0159615	0.0292885	0.136106	0.00911598	0.038079	0.0259418	0.0142691	0.0226595	0.00270961	0.0286584	0.0195135	0.106998	0.0381788	4.17819e-06	0.0247685	0.0218709	0.066142	0.00495118	0.013679	0.0305692	0.000617513	0.0149176	0.00539633	0.00705138	0.00469679	0.201582	1.54438	0.218596	0.476367	0.793458	1.26031	2.09922	4.57465	1.099448	0.08899514	0.0158878	0.0374048	0.0151442	0.0256368	0.0209355	0.00240161	0.00210868	0.0625594	0.0251754	0.00586406	0.0593556	0.00350308	0.0100245	0.0255977	0.0133391	0.0160235	0.0063131	0.00136409	0.0204961	0.00356872	0.0151429	0.0122431	0.0133531	0.0150578	0.00782145	0.00882338	0.00830004	0.0122372	0.038092	0.0050614	0.0322394	0.0113692	0.0104724	0.0192162	0.089299	0.005981	0.0249836	0.0170204	0.00936195	0.0148669	0.00177778	0.0188028	0.0128028	0.0702016	0.0250491	2.74132e-06	0.0162507	0.0143495	0.0433958	0.00324847	0.00897482	0.0200565	0.000405151	0.00978745	0.00354054	0.00462642	0.00308157	1.524155
468	-288.3488	-373.7426	85.3938	0.00668438	0.034785	0.0101877	0.0142163	0.00489125	0.0183807	0.00204692	0.0208022	0.00853567	0.00518946	0.00655287	0.00813975	0.00770091	0.0023971	0.0140228	0.00825475	0.00400534	0.00673253	0.016384	0.0113524	0.00157714	0.0136623	0.00140124	0.00408729	0.00341896	0.00193261	0.0208575	0.000320215	0.00141558	0.0104272	0.00612502	0.00407134	0.0359002	0.010081	0.0262848	0.0153348	0.0136613	0.00402798	0.0454827	0.00758158	0.00425843	0.00339698	0.0240154	0.00557611	0.00923572	0.00323641	0.000668941	0.0130716	0.00160693	0.00493912	0.00298036	0.0138462	0.00839928	0.0148736	5.91762e-06	0.0157801	0.000314959	0.192438	1.55061	0.0973211	0.32103	0.701538	1.42544	3.11497	10.2753	1.684562	0.0846167	0.0118283	0.0615535	0.0180276	0.0251563	0.00865526	0.0325254	0.0036221	0.0368103	0.0151042	0.00918296	0.0115956	0.0144036	0.0136271	0.00424177	0.0248139	0.0146071	0.00708761	0.0119135	0.0289921	0.0200885	0.00279082	0.0241759	0.00247955	0.00723262	0.00604999	0.00341984	0.0369081	0.000566633	0.00250493	0.0184513	0.0108385	0.00720441	0.0635268	0.0178387	0.046512	0.0271356	0.0241743	0.00712766	0.0804834	0.0134159	0.00753547	0.00601109	0.0424962	0.00986714	0.016343	0.00572695	0.00118372	0.0231307	0.00284352	0.00873997	0.00527387	0.0245014	0.0148629	0.0263194	1.04715e-05	0.0279235	0.000557333	0.5651186
504	-284.9687	-370.4245	85.45579	0.0106704	0.0240206	0.00626563	0.0213749	0.00699781	0.000726764	0.00183236	0.0266189	0.0137797	0.00500426	0.0188512	0.0103734	0.0125307	0.00686453	0.00672279	0.00812309	0.00269821	0.00437569	0.0320357	0.0160823	0.0183769	0.00898059	0.0116784	0.00120441	0.00918311	0.00584087	0.00868126	0.0105097	0.00165986	0.0138463	0.00804593	0.0105055	0.0327467	0.0111152	0.00281445	0.0155712	0.0129134	0.0119565	0.0406708	0.00291712	0.0152301	0.00847342	0.0052403	0.0185308	0.0153019	0.0222944	0.0136951	0.0124645	0.00303521	0.000989954	0.00473267	0.0445929	0.0114235	0.0429989	0.00050983	0.0284897	0.0186349	0.210572	1.53825	0.125181	0.362967	0.728932	1.37187	2.75507	7.98842	1.502532	0.09333469	0.0143844	0.0323813	0.00844646	0.0288147	0.00943349	0.000979724	0.00247014	0.0358839	0.0185759	0.00674606	0.0254126	0.013984	0.0168922	0.00925382	0.00906274	0.0109504	0.00363735	0.0058987	0.0431861	0.0216799	0.0247732	0.0121064	0.0157432	0.00162362	0.0123794	0.00787386	0.0117029	0.0141678	0.0022376	0.0186657	0.0108464	0.0141621	0.0441446	0.014984	0.00379405	0.020991	0.0174081	0.0161182	0.0548268	0.00393247	0.0205312	0.0114227	0.00706425	0.0249806	0.0206279	0.0300543	0.0184619	0.0168029	0.00409165	0.00133452	0.00637993	0.0601141	0.0153995	0.0579651	0.000687283	0.038406	0.025121	0.7418052
540	-281.2299	-366.3827	85.15285	0.0232687	0.0975838	0.0176221	0.0642134	0.00230031	0.00111335	0.00535796	0.029845	0.00879127	0.00369587	0.0278707	0.00956219	0.00615152	0.00117883	0.00913208	0.0111335	0.0181815	0.0011331	0.0665369	0.0299737	0.00924014	0.010757	0.0218551	0.00272536	0.00466403	0.0210148	0.0082927	0.00128363	0.00260869	0.00882535	0.00279667	0.0107071	0.0501422	0.0119822	0.00440305	0.00509107	0.0173502	0.00274682	0.0640031	0.0179286	0.00610916	0.000596119	0.0345744	0.0200177	0.0096751	0.00490718	0.0163696	0.018213	0.00261881	0.0163698	0.0120816	0.0205664	0.0307841	0.0176578	0.000300631	0.0120837	0.0116318	0.257276	1.5064	0.118447	0.353309	0.722824	1.38346	2.83038	8.44263	1.542518	0.1164467	0.0245548	0.102978	0.0185961	0.0677628	0.00242746	0.00117489	0.00565412	0.0314947	0.00927721	0.00390015	0.0294113	0.0100907	0.00649154	0.00124399	0.00963686	0.0117489	0.0191865	0.00119573	0.0702147	0.0316305	0.00975088	0.0113516	0.0230631	0.00287601	0.00492184	0.0221764	0.00875108	0.00135458	0.00275288	0.00931317	0.00295125	0.011299	0.0529138	0.0126445	0.00464643	0.00537248	0.0183093	0.00289865	0.0675408	0.0189196	0.00644685	0.000629069	0.0364855	0.0211241	0.0102099	0.00517843	0.0172744	0.0192197	0.00276357	0.0172746	0.0127495	0.0217032	0.0324857	0.0186338	0.000317249	0.0127517	0.0122747	0.9476204
576	-281.9326	-366.8284	84.89575	0.0159494	0.0377519	0.0793894	0.081423	0.00267616	0.00425652	0.0365426	0.0472487	0.0514493	0.00927649	0.0284361	0.00616818	0.0213182	0.0179714	0.00347785	0.0114794	0.00685291	0.000329407	0.120143	0.0100285	0.00783165	0.00681002	0.00331643	0.027582	0.00585019	0.00562209	0.0262625	0.0078451	0.0100878	0.0112912	0.0151346	0.0121149	0.0607592	0.0477791	0.0052749	0.00366155	0.0108036	0.0193756	0.0710879	0.00096613	0.0131856	0.00585469	0.0212173	0.00956738	0.00139429	0.0326346	0.0453131	0.0371752	0.0123391	0.0290626	0.0439135	0.0961352	0.0308986	0.0709928	0.0234325	0.046284	0.0234702	0.11899	1.60069	0.132837	0.373629	0.735545	1.35954	2.67645	7.52803	1.459611	0.05068431	0.0106721	0.0252606	0.0531212	0.0544819	0.00179068	0.00284813	0.0244514	0.0316151	0.0344259	0.0062071	0.0190272	0.00412727	0.0142644	0.0120251	0.00232711	0.00768111	0.00458543	0.000220414	0.0803906	0.00671026	0.00524033	0.00455673	0.00221909	0.0184557	0.00391449	0.00376186	0.0175728	0.00524933	0.00675	0.00755521	0.0101269	0.00810632	0.0406553	0.0319701	0.00352955	0.00245002	0.00722896	0.0129647	0.0475665	0.000646459	0.00882275	0.0039175	0.0141969	0.00640174	0.000932949	0.0218365	0.03032	0.0248748	0.00825634	0.0194464	0.0293835	0.0643262	0.0206749	0.0475028	0.0156792	0.0309696	0.0157044	1.494496
612	-284.5454	-369.1348	84.58935	0.0384518	0.0495241	0.0284411	0.0845734	0.00111003	0.0725204	0.0572539	0.0784217	0.0326661	0.00901129	0.0319923	0.00908511	0.0153504	0.0609092	0.00514222	0.021607	0.0217616	0.00795532	0.0944162	0.00424287	0.0127039	0.0127332	0.0107713	0.0116858	0.00364002	0.0144356	0.00845479	0.0203611	0.000631849	0.0137169	0.0117965	0.00352153	0.121146	0.0170632	0.0682818	0.0311318	0.00627639	0.0164239	0.147421	0.012595	0.0329752	0.000560851	0.0374088	0.0186211	0.0399108	0.0130037	0.0193261	0.0227347	0.00582967	0.0196548	0.014674	0.127458	0.0801216	0.0363171	0.0642877	0.0321842	0.00517428	0.222348	1.53022	0.231795	0.490184	0.800567	1.24911	2.04005	4.31416	1.057056	0.09907149	0.0209038	0.0269231	0.0154616	0.0459771	0.00060345	0.0394247	0.0311252	0.0426328	0.0177584	0.00489886	0.0173922	0.00493899	0.00834502	0.0331124	0.00279549	0.0117463	0.0118304	0.00432479	0.0513279	0.00230657	0.00690627	0.00692223	0.00585565	0.00635284	0.00197884	0.00784768	0.00459632	0.011069	0.000343495	0.00745699	0.00641301	0.00191443	0.065859	0.00927615	0.0371204	0.0169243	0.00341207	0.00892862	0.080143	0.00684707	0.0179265	0.000304898	0.0203367	0.0101231	0.0216969	0.00706929	0.0105063	0.0123594	0.00316921	0.0106851	0.00797732	0.0692904	0.0435569	0.0197432	0.034949	0.0174965	0.00281292	1.839469
648	-279.0381	-364.1263	85.08822	0.151327	0.0732526	0.0383389	0.0353021	0.00464628	0.0169703	0.0129293	0.0620324	0.0196985	0.0125841	0.0443591	0.0103973	0.0721562	0.0169051	0.0188587	0.0166792	0.0181203	0.0136603	0.0847894	0.0171953	0.0197647	0.0334301	0.00339058	0.000259877	0.00640735	0.00350548	0.00683793	0.00119828	0.000387025	0.00586572	0.00744762	0.016313	0.0269657	0.0369474	0.0152287	0.0067427	0.0225117	0.0248996	0.204465	0.020603	0.00903654	0.000214812	0.00774526	0.0194712	0.0438097	0.00432879	0.0363533	0.0123255	0.00193568	0.0251623	0.00205797	0.0897957	0.024505	0.0316043	0.0137869	0.0527963	0.0165288	0.0897693	1.62061	0.191406	0.446486	0.777582	1.28604	2.23971	5.2245	1.195493	0.03776744	0.094886	0.0459312	0.0240395	0.0221353	0.00291333	0.0106408	0.00810701	0.0388959	0.0123515	0.00789052	0.0278143	0.00651937	0.0452438	0.0105999	0.0118249	0.0104583	0.0113619	0.00856537	0.0531651	0.0107819	0.0123929	0.0209615	0.00212598	0.000162949	0.00401757	0.00219803	0.00428756	0.000751354	0.000242675	0.00367795	0.00466984	0.0102287	0.0169082	0.023167	0.00954876	0.00422784	0.0141154	0.0156127	0.128205	0.0129186	0.00566614	0.000134693	0.00485648	0.012209	0.0274698	0.00271426	0.0227944	0.00772842	0.00121372	0.0157774	0.0012904	0.0563042	0.0153652	0.0198167	0.00864472	0.0331046	0.010364	1.594832
684	-291.9045	-377.2716	85.36713	0.0253856	0.0584912	0.0058913	0.0193025	0.0158905	0.0125047	0.00347646	0.0256457	0.00252703	0.00377859	0.0202127	0.00204888	0.0142427	0.0358922	0.00533046	0.0295343	0.0165715	0.00800348	0.0251693	0.0197336	0.0176435	0.0287511	0.00347523	3.74177e-05	0.0100951	0.00123503	0.00933333	0.023144	0.0109196	0.037844	0.00485369	0.00496543	0.0382367	0.00189375	0.00457106	0.00784308	0.0121683	0.00140153	0.0137513	0.0210436	0.0138173	0.00963271	0.0115814	0.00241487	0.0186432	0.00560526	0.0204065	0.0204825	0.00162963	0.0129184	0.00712845	0.0423529	0.0451704	0.0088786	0.000365518	0.0128585	0.00119407	0.311542	1.4694	0.161405	0.410865	0.757672	1.31983	2.43389	6.19559	1.31876	0.1445585	0.030296	0.0698053	0.00703086	0.0230363	0.0189642	0.0149235	0.00414891	0.0306064	0.00301584	0.00450949	0.0241224	0.00244519	0.0169977	0.0428349	0.00636154	0.0352471	0.019777	0.0095516	0.0300378	0.0235506	0.0210563	0.0343124	0.00414745	4.46555e-05	0.0120478	0.00147393	0.0111387	0.0276207	0.0130318	0.0451642	0.00579254	0.0059259	0.0456329	0.00226006	0.00545525	0.00936018	0.0145221	0.00167263	0.0164112	0.0251141	0.0164901	0.011496	0.0138217	0.00288198	0.0222494	0.0066895	0.0243537	0.0244444	0.00194485	0.0154172	0.00850732	0.0505453	0.0539078	0.010596	0.000436221	0.0153457	0.00142505	0.8379199
720	-284.9454	-368.7978	83.85241	0.0812016	0.381811	0.0222333	0.041214	0.0208564	0.0191878	0.0255508	0.122535	0.0431257	0.0228385	0.0610393	0.012724	0.0194277	0.0478339	0.0052474	0.0306668	0.0439258	0.0105177	0.0894913	0.0361052	0.011837	0.0220381	0.0176742	0.0017811	0.0240724	0.000317105	0.0282136	0.00555887	0.00415713	0.0550118	0.00221051	0.0441036	0.282595	0.0357387	0.00318126	0.0344698	0.0775034	0.00495432	0.0309637	0.0105561	0.0196013	0.0171971	0.0273681	0.00190268	0.0460393	0.0403088	0.0137155	0.0329092	0.0490891	0.0099984	0.0184318	0.11855	0.0872477	0.0972588	0.00875778	0.0460955	9.79074e-05	0.184499	1.55602	0.28413	0.541351	0.825753	1.21102	1.84723	3.51951	0.9098536	0.08084363	0.0328879	0.154639	0.00900485	0.0166923	0.00844718	0.00777138	0.0103485	0.0496285	0.0174666	0.00924993	0.0247219	0.00515344	0.00786852	0.0193735	0.00212528	0.0124205	0.0177906	0.00425982	0.0362454	0.0146232	0.00479416	0.00892579	0.00715835	0.000721372	0.00974968	0.000128432	0.0114269	0.00225143	0.0016837	0.0222806	0.000895292	0.0178626	0.114455	0.0144747	0.00128846	0.0139608	0.0313901	0.00200658	0.0125408	0.00427538	0.00793884	0.00696508	0.0110845	0.000770616	0.0186466	0.0163257	0.005555	0.0133288	0.0198819	0.00404951	0.00746516	0.0480146	0.0353367	0.0393913	0.00354704	0.0186694	3.9654e-05	2.469039
756	-289.4516	-373.6053	84.15369	0.00808073	0.105471	0.105205	0.111464	0.00866216	0.0355916	0.015921	0.025745	0.00797256	0.00254424	0.0660903	0.00402824	0.0290941	0.01272	0.0120948	0.00125527	0.0168947	0.00458993	0.0501997	0.00164993	0.0166498	0.0353154	0.0348914	0.00427677	0.0437132	0.00120431	0.00895347	0.0625944	0.00724842	0.00291558	0.0514679	0.0281775	0.00904661	0.0368746	0.0212259	0.0852762	0.0113782	0.00358991	0.00509691	0.00789616	0.0939946	0.133208	0.0164886	0.00711943	0.0699913	0.0438663	0.0647097	0.00112795	0.0512355	0.00549714	0.0355479	0.113517	0.0313593	0.102473	0.0121359	0.0341228	0.0169083	0.134918	1.58983	0.118685	0.353656	0.723045	1.38304	2.82761	8.42564	1.541062	0.05786134	0.00417313	0.0544684	0.0543312	0.0575635	0.0044734	0.0183806	0.00822209	0.0132955	0.00411727	0.00131392	0.034131	0.00208031	0.015025	0.00656898	0.00624612	0.000648261	0.00872495	0.00237038	0.0259246	0.000852072	0.00859847	0.0182379	0.018019	0.00220865	0.0225748	0.00062194	0.00462384	0.0323256	0.0037433	0.0015057	0.0265796	0.0145517	0.00467194	0.0190432	0.0109617	0.0440392	0.00587605	0.00185394	0.0026322	0.00407782	0.0485416	0.0687928	0.00851519	0.00367669	0.0361456	0.0226539	0.033418	0.000582508	0.0264595	0.00283889	0.018358	0.0586235	0.0161949	0.0529202	0.00626732	0.017622	0.00873194	1.93637
792	-300.6468	-385.5783	84.93149	0.0683639	0.112929	0.083833	0.0424354	0.0310273	0.0174909	0.00160847	0.0243479	0.0290111	0.0121991	0.0460413	0.00490146	0.00265239	0.000861508	0.00665415	1.99336e-05	0.00578379	0.00327616	0.0615678	0.0116164	0.00676141	0.015942	0.00143161	0.0135516	0.00808435	0.00318251	0.0281717	0.00897625	0.0213978	0.0101754	0.00855096	0.00777453	0.0182737	0.00538735	0.000806881	0.0669464	0.0321139	0.0048527	0.0583605	0.0324914	0.0373058	0.00529957	0.0133622	0.00441537	0.00916717	0.044741	0.00431211	0.0101228	0.115434	0.0112655	0.00427978	0.00716098	0.00601973	0.0110544	0.0179501	0.0118393	6.33845e-06	0.0791525	1.62785	0.07857	0.28921	0.679061	1.47262	3.45769	12.7275	1.839317	0.03315267	0.0554187	0.0915447	0.0679586	0.0344	0.025152	0.0141788	0.0013039	0.0197375	0.0235176	0.00988913	0.0373231	0.00397333	0.00215014	0.000698375	0.00539414	1.6159e-05	0.00468859	0.00265579	0.0499095	0.00941677	0.00548109	0.0129233	0.00116052	0.0109855	0.00655352	0.00257988	0.0228372	0.00727653	0.017346	0.00824861	0.00693177	0.00630236	0.0148134	0.00436722	0.000654092	0.0542696	0.0260329	0.00393381	0.0473095	0.0263389	0.0302416	0.00429605	0.010832	0.00357928	0.0074313	0.0362689	0.00349558	0.00820598	0.0935753	0.00913227	0.00346937	0.00580499	0.00487985	0.0089612	0.0145512	0.00959745	5.13822e-06	1.233589
828	-283.6532	-367.6213	83.96805	0.118973	0.252773	0.00755381	0.0701089	0.0913433	0.0071388	0.00484145	0.168306	0.0742654	0.011877	0.0629279	0.0567642	0.0250366	0.0505481	0.0124291	0.0061788	0.0179275	0.000450498	0.0322433	0.0791072	0.0199054	0.0161608	6.89094e-05	0.0191249	0.00102335	0.00251649	0.0203477	0.0642868	0.0142285	0.00350843	0.0182934	0.00475267	0.055421	0.0228376	0.112558	0.0240705	0.0459688	0.0177834	0.00381702	0.0854302	0.0251442	0.132392	0.0519716	0.106928	0.0347889	0.0071574	0.0019325	0.00504	0.0080365	0.037613	0.00445543	0.0440846	0.0597012	0.0495819	0.0282668	0.0180103	0.0305343	0.160892	1.57212	0.238279	0.496825	0.803935	1.24388	2.01278	4.19676	1.037107	0.06977782	0.0506583	0.10763	0.00321639	0.0298522	0.0388937	0.00303968	0.00206147	0.0716643	0.031622	0.0050572	0.0267945	0.02417	0.0106605	0.0215232	0.00529227	0.00263091	0.00763349	0.000191821	0.0137291	0.0336836	0.00847566	0.00688124	2.93414e-05	0.00814332	0.00043574	0.00107151	0.00866399	0.0273731	0.00605844	0.00149388	0.00778927	0.00202368	0.0235981	0.00972417	0.0479269	0.0102491	0.0195734	0.00757212	0.00162527	0.0363759	0.0107063	0.0563723	0.0221294	0.0455296	0.014813	0.0030476	0.000822851	0.00214602	0.00342192	0.0160155	0.00189711	0.0187711	0.0254206	0.0211118	0.0120359	0.00766873	0.0130014	2.348536
864	-284.8092	-370.0566	85.24738	0.050356	0.0543825	0.0199751	0.0238327	0.0436825	0.00652325	0.00388803	0.119103	0.0642589	0.00716859	0.0280831	0.00408273	0.0166174	0.00986613	0.0223081	0.0289934	0.0204143	0.00329909	0.0131502	0.00275917	0.0190384	0.0149974	0.00014103	0.0440858	0.006087	0.0225517	0.00418818	0.0144671	0.0232214	0.0170189	0.00523205	0.0206208	0.111269	0.0150523	0.0563372	0.000899292	0.0217713	0.0206083	0.00761759	0.0341953	0.0216034	0.00532318	0.0173181	0.0925131	0.00968379	0.00201929	0.0121729	0.00371368	0.0482086	0.00323782	0.00120017	0.0252675	0.0198159	0.00473466	0.0170651	0.00148307	0.00109872	0.139075	1.58699	0.159736	0.408788	0.756475	1.32192	2.44626	6.26032	1.326275	0.05975047	0.039078	0.0422027	0.0155014	0.018495	0.0338991	0.00506227	0.00301725	0.0924282	0.0498671	0.00556307	0.0217934	0.00316834	0.0128957	0.00765645	0.0173119	0.0224999	0.0158422	0.00256021	0.010205	0.00214121	0.0147744	0.0116385	0.000109444	0.034212	0.00472372	0.0175009	0.00325017	0.011227	0.0180206	0.0132072	0.00406025	0.0160025	0.0863483	0.0116811	0.0437196	0.000697881	0.0168953	0.0159927	0.00591151	0.0265367	0.016765	0.00413097	0.0134394	0.0717933	0.00751495	0.00156704	0.00944658	0.00288195	0.0374115	0.00251266	0.000931374	0.0196084	0.0153778	0.00367425	0.0132431	0.00115091	0.000852642	1.288603
900	-278.4608	-363.6635	85.20267	0.0273405	0.0242078	0.00847463	0.0470025	0.00134607	0.00816535	0.00155537	0.0354166	0.00703433	0.00217145	0.0383822	0.00167673	0.0077266	0.00842162	0.00834303	0.0176032	0.0164588	0.00571762	0.0298363	0.0123683	0.0158028	0.0014627	2.52101e-05	0.00919313	0.00130742	0.00151135	0.00419507	0.0222666	0.00991255	0.00917672	0.0100502	0.0102207	0.0413102	0.0140172	0.0754229	0.00885982	0.0455983	0.0206914	0.000576247	0.00371226	0.0161412	0.0340557	0.0134297	0.0328711	0.0027626	0.00579286	0.0154611	0.00433034	0.0176473	0.013721	0.0120483	0.0325038	0.00116846	0.0115547	0.0249648	0.00428813	0.0136828	0.0794615	1.62764	0.0679148	0.269368	0.664169	1.50564	3.71239	14.7243	1.944694	0.03328641	0.0313903	0.0277936	0.00972993	0.0539647	0.00154546	0.00937484	0.00178576	0.0406627	0.00807629	0.00249309	0.0440675	0.0019251	0.0088711	0.00966906	0.00957883	0.0202107	0.0188967	0.00656454	0.0342557	0.0142004	0.0181436	0.00167937	2.89443e-05	0.0105549	0.00150108	0.00173521	0.00481647	0.0255649	0.0113808	0.010536	0.0115388	0.0117347	0.0474292	0.0160935	0.0865949	0.0101722	0.0523525	0.0237564	0.000661604	0.00426214	0.0185321	0.0391002	0.0154189	0.0377401	0.00317181	0.00665092	0.0177513	0.00497177	0.0202613	0.0157534	0.013833	0.0373185	0.00134153	0.0132663	0.0286627	0.00492331	0.0157096	0.8709855
